"First Name","Gender","Start Date","Last Login Time","Salary","Bonus %","State","Abbreviation"
Benjamin,Male,1984-09-11 00:00:00.000,"6:37 AM",84810,15.794,Alabama,AL
Harold,Male,1990-02-20 00:00:00.000,"11:00 PM",66775,2.158,Alabama,AL
Ernest,,2002-01-18 00:00:00.000,"1:51 AM",72145,13.448,Alabama,AL
Gerald,Male,2001-04-16 00:00:00.000,"10:09 PM",121604,1.923,Alabama,AL
Judy,Female,1991-07-01 00:00:00.000,"2:33 AM",109510,13.457,Alabama,AL
Bobby,Male,1996-03-31 00:00:00.000,"5:40 PM",112117,6.338,Alabama,AL
Bobby,,1995-09-01 00:00:00.000,"2:09 PM",108127,15.858,Alabama,AL
Marie,Female,2013-10-03 00:00:00.000,"8:05 PM",123711,10.966,Alabama,AL
Kathy,Female,2013-12-18 00:00:00.000,"3:09 PM",132381,8.34,Alabama,AL
Roy,Male,2006-08-06 00:00:00.000,"7:52 AM",148225,1.841,Alabama,AL
Jacqueline,Female,1981-11-25 00:00:00.000,"3:01 PM",145988,18.243,Alabama,AL
,Female,2008-07-08 00:00:00.000,"11:40 PM",62960,14.356,Alabama,AL
Julie,Female,1986-03-23 00:00:00.000,"9:26 AM",56926,7.507,Alabama,AL
Douglas,Male,2002-01-08 00:00:00.000,"6:42 PM",41428,14.372,Alabama,AL
Linda,Female,1990-12-16 00:00:00.000,"2:20 AM",115658,3.041,Alabama,AL
Ruby,Female,1988-12-10 00:00:00.000,"8:27 PM",76707,6.031,Alabama,AL
Russell,Male,2005-01-02 00:00:00.000,"1:48 AM",60388,17.885,Alabama,AL
Jeffrey,Male,1997-06-18 00:00:00.000,"8:01 PM",45150,12.075,Alabama,AL
Aaron,Male,1994-01-29 00:00:00.000,"6:48 PM",58755,5.097,Alabama,AL
Samuel,Male,1991-12-19 00:00:00.000,"2:54 AM",76076,5.319,Alabama,AL
,Male,2010-01-27 00:00:00.000,"2:57 AM",87760,14.987,Alabama,AL
Randy,Male,2014-03-16 00:00:00.000,"6:24 PM",135119,7.887,Alabama,AL
Evelyn,Female,1983-09-03 00:00:00.000,"1:58 PM",36759,17.269,Alabama,AL
Fred,Male,1987-02-13 00:00:00.000,"2:15 PM",121723,18.645,Alabama,AL
Shirley,Female,1986-06-08 00:00:00.000,"2:25 AM",110061,7.494,Alabama,AL
Todd,Male,2011-05-23 00:00:00.000,"4:14 PM",85074,1.844,Alabama,AL
Robert,Male,2014-11-18 00:00:00.000,"5:00 AM",85799,19.93,Alabama,AL
Mark,Male,2007-01-22 00:00:00.000,"2:37 PM",75150,12.182,Alabama,AL
Earl,Male,2000-01-05 00:00:00.000,"5:46 PM",91344,4.035,Alabama,AL
Richard,Male,2005-09-27 00:00:00.000,"1:41 AM",86326,10.717,Alabama,AL
Michael,Male,1991-11-22 00:00:00.000,"12:57 PM",98753,16.443,Alabama,AL
Steven,Male,2009-05-12 00:00:00.000,"2:14 PM",113060,2.846,Alabama,AL
Carlos,Male,2007-09-19 00:00:00.000,"1:01 AM",77327,11.58,Alabama,AL
Marie,Female,2011-10-20 00:00:00.000,"10:09 PM",62666,10.247,Alabama,AL
Ronald,Male,2009-02-24 00:00:00.000,"2:09 PM",96633,4.99,Alabama,AL
Scott,Male,2009-05-12 00:00:00.000,"4:36 AM",58248,3.914,Alabama,AL
Steven,Male,2006-11-21 00:00:00.000,"8:30 AM",83706,6.96,Alabama,AL
James,Male,1998-11-22 00:00:00.000,"3:48 AM",74086,5.778,Alabama,AL
Lori,Female,1988-03-31 00:00:00.000,"10:59 PM",95389,14.223,Alabama,AL
Philip,Male,1989-08-02 00:00:00.000,"11:21 AM",129968,19.897,Alabama,AL
Phyllis,Female,2005-11-24 00:00:00.000,"11:57 PM",140347,8.723,Alabama,AL
Thomas,,1995-08-31 00:00:00.000,"8:31 PM",41549,3.95,Alabama,AL
Cynthia,Female,2012-12-03 00:00:00.000,"11:03 PM",74287,10.751,Alabama,AL
,Male,2011-10-09 00:00:00.000,"9:29 AM",69906,4.844,Alabama,AL
,Male,1997-04-22 00:00:00.000,"9:36 PM",65078,3.095,Alabama,AL
Elizabeth,Female,2005-11-10 00:00:00.000,"4:56 AM",106406,1.782,Alabama,AL
Andrea,Female,2003-09-14 00:00:00.000,"10:30 PM",115913,12.121,Alabama,AL
Judy,Female,1990-02-01 00:00:00.000,"3:32 PM",38092,5.668,Alabama,AL
Russell,Male,2014-08-13 00:00:00.000,"3:51 PM",121160,7.843,Alabama,AL
Scott,Male,2011-12-17 00:00:00.000,"3:45 AM",90429,4.45,Alabama,AL
Sarah,Female,1994-05-22 00:00:00.000,"7:06 AM",64207,7.824,Alabama,AL
Susan,Female,2004-09-25 00:00:00.000,"1:30 AM",80688,18.892,Alabama,AL
Margaret,Female,2014-05-05 00:00:00.000,"6:01 AM",55044,4.078,Alabama,AL
Joshua,Male,2009-11-09 00:00:00.000,"6:32 AM",72893,9.555,Alabama,AL
Justin,,2005-04-15 00:00:00.000,"8:43 PM",96978,13.865,Alabama,AL
Juan,Male,2002-04-16 00:00:00.000,"11:09 PM",97364,3.595,Alabama,AL
Gloria,,1983-07-19 00:00:00.000,"1:57 AM",140885,1.113,Alabama,AL
Jennifer,,1989-01-24 00:00:00.000,"8:38 PM",58520,16.231,Alabama,AL
Edward,Male,1989-08-04 00:00:00.000,"6:06 AM",66067,10.957,Alabama,AL
Marilyn,Female,1982-12-17 00:00:00.000,"12:10 PM",147183,8.748,Alabama,AL
Mary,Female,2009-10-18 00:00:00.000,"6:32 PM",87721,12.484,Alabama,AL
Linda,Female,2009-07-15 00:00:00.000,"10:12 PM",144001,2.194,Alabama,AL
Larry,Male,2003-08-27 00:00:00.000,"1:00 PM",91133,5.14,Alabama,AL
Albert,Male,1997-02-01 00:00:00.000,"4:20 PM",67827,19.717,Alabama,AL
Kenneth,Male,1999-04-13 00:00:00.000,"10:28 PM",81839,12.072,Alabama,AL
,Female,2006-12-31 00:00:00.000,"11:02 PM",81444,3.171,Alabama,AL
Gregory,,2011-07-09 00:00:00.000,"11:31 PM",137661,4.805,Alabama,AL
Brandon,Male,2015-10-16 00:00:00.000,"2:44 AM",112548,4.664,Alabama,AL
Stephen,Male,1987-04-09 00:00:00.000,"12:47 PM",111249,10.574,Alabama,AL
Russell,Male,1994-10-30 00:00:00.000,"5:46 AM",114334,9.669,Alabama,AL
,Female,2002-09-18 00:00:00.000,"12:39 PM",118906,4.537,Alabama,AL
Pamela,,2001-07-15 00:00:00.000,"1:33 PM",72979,5.66,Alabama,AL
Scott,Male,1996-08-03 00:00:00.000,"1:50 AM",64172,10.894,Alabama,AL
,Female,1996-04-18 00:00:00.000,"3:57 PM",107024,12.182,Alabama,AL
Carlos,Male,2010-07-28 00:00:00.000,"3:08 PM",50167,2.362,Alabama,AL
Jack,Male,1980-12-24 00:00:00.000,"10:58 PM",106995,15.723,Alabama,AL
Debra,Female,2010-01-19 00:00:00.000,"8:48 AM",70492,8.895,Alabama,AL
Phyllis,Female,1995-01-15 00:00:00.000,"5:27 AM",125881,16.697,Alabama,AL
Robert,Male,1994-10-29 00:00:00.000,"4:26 AM",123294,19.894,Alabama,AL
Gloria,Female,1989-09-19 00:00:00.000,"7:40 PM",131045,11.312,Alabama,AL
Sharon,,1984-10-28 00:00:00.000,"5:59 PM",97635,10.413,Alabama,AL
Barbara,,2001-04-26 00:00:00.000,"12:22 AM",94493,13.443,Alabama,AL
Marilyn,Female,1989-08-15 00:00:00.000,"9:14 AM",140502,9.989,Alabama,AL
Ralph,Male,2010-10-27 00:00:00.000,"10:28 AM",106310,4.03,Alabama,AL
Harry,,1996-12-05 00:00:00.000,"5:45 AM",46240,6.976,Alabama,AL
Robin,Female,1998-01-08 00:00:00.000,"2:12 AM",111163,5.025,Alabama,AL
Kathy,Female,2001-11-25 00:00:00.000,"9:55 PM",93753,7.094,Alabama,AL
Rose,Female,2002-07-06 00:00:00.000,"3:57 PM",63494,19.385,Alabama,AL
Clarence,Male,2005-01-13 00:00:00.000,"9:00 AM",116693,13.835,Alabama,AL
Doris,Female,1992-07-29 00:00:00.000,"6:40 PM",85215,7.425,Alabama,AL
Kathryn,Female,1988-06-09 00:00:00.000,"9:29 AM",86439,7.799,Alabama,AL
Billy,,2004-03-16 00:00:00.000,"8:21 AM",62913,18.241,Alabama,AL
Norma,Female,1996-04-16 00:00:00.000,"5:40 AM",38872,9.302,Alabama,AL
Richard,,1992-11-28 00:00:00.000,"5:05 PM",124655,14.272,Alabama,AL
Craig,Male,1984-02-08 00:00:00.000,"4:45 AM",113506,19.642,Alabama,AL
Sarah,,1990-07-20 00:00:00.000,"10:49 PM",109980,8.86,Alabama,AL
Sharon,Female,2014-03-09 00:00:00.000,"4:39 PM",91522,7.564,Alabama,AL
Mary,Female,2010-08-22 00:00:00.000,"8:03 AM",42214,17.538,Alabama,AL
Steve,,2002-02-23 00:00:00.000,"3:55 AM",83159,9.55,Alabama,AL
Joe,Male,2010-12-05 00:00:00.000,"4:20 PM",144082,1.62,Alabama,AL
Jeremy,Male,1994-05-29 00:00:00.000,"6:24 AM",47885,19.276,Alabama,AL
Ernest,Male,2012-08-14 00:00:00.000,"11:25 AM",126232,6.191,Alabama,AL
Kevin,Male,1981-06-23 00:00:00.000,"8:26 PM",134598,11.699,Alabama,AL
Jacqueline,Female,2007-02-11 00:00:00.000,"2:01 AM",66604,14.609,Alabama,AL
Johnny,Male,1992-09-14 00:00:00.000,"8:21 AM",115194,5.861,Alabama,AL
Gary,Male,2011-08-18 00:00:00.000,"8:12 AM",49101,11.9,Alabama,AL
Shirley,,1990-11-16 00:00:00.000,"6:01 PM",67811,12.699,Alabama,AL
,Male,2008-06-29 00:00:00.000,"5:23 AM",111043,5.966,Alabama,AL
Sarah,,1981-08-31 00:00:00.000,"2:51 PM",37748,9.047,Alabama,AL
Julia,Female,1982-03-02 00:00:00.000,"12:52 PM",36403,2.664,Alabama,AL
Dorothy,Female,2013-11-05 00:00:00.000,"10:50 PM",140136,3.12,Alabama,AL
Justin,Male,1986-05-22 00:00:00.000,"6:30 AM",121508,19.334,Alabama,AL
Kevin,Male,1986-11-20 00:00:00.000,"6:59 PM",79906,18.021,Alabama,AL
Victor,Male,2005-09-24 00:00:00.000,"12:04 PM",123144,16.261,Alabama,AL
Deborah,Female,1980-11-25 00:00:00.000,"4:33 AM",46953,17.436,Alabama,AL
Matthew,,2003-06-09 00:00:00.000,"7:35 AM",79443,14.637,Alabama,AL
Alice,Female,1986-05-02 00:00:00.000,"1:50 AM",51395,2.378,Alabama,AL
Todd,Male,2016-03-16 00:00:00.000,"2:45 PM",134408,3.56,Alabama,AL
Frank,Male,1981-01-10 00:00:00.000,"1:30 PM",71853,8.037,Alabama,AL
Christopher,Male,1999-05-13 00:00:00.000,"10:48 AM",68028,7.869,Alabama,AL
Rose,Female,2015-05-28 00:00:00.000,"8:40 AM",149903,5.63,Alabama,AL
Andrea,Female,2010-10-01 00:00:00.000,"11:54 AM",79123,19.422,Alabama,AL
Charles,Male,1999-12-16 00:00:00.000,"8:28 PM",104014,7.077,Alabama,AL
Jessica,,2015-03-07 00:00:00.000,"8:45 PM",121160,12.993,Alabama,AL
Wanda,Female,2008-07-20 00:00:00.000,"1:44 PM",65362,7.132,Alabama,AL
Joyce,Female,1995-02-07 00:00:00.000,"7:38 AM",50701,14.227,Alabama,AL
Billy,Male,2006-12-01 00:00:00.000,"3:32 PM",144709,10.069,Alabama,AL
Kathryn,Female,2007-08-29 00:00:00.000,"6:10 AM",53061,11.864,Alabama,AL
Denise,Female,2001-03-18 00:00:00.000,"12:02 AM",36697,11.196,Alabama,AL
Jason,Male,1998-11-20 00:00:00.000,"2:54 PM",69244,6.22,Alabama,AL
Nicholas,Male,2013-03-01 00:00:00.000,"9:26 PM",101036,2.826,Alabama,AL
Aaron,Male,1990-07-22 00:00:00.000,"2:53 PM",52119,11.343,Alabama,AL
Louise,Female,2003-05-13 00:00:00.000,"9:47 AM",46666,1.886,Alabama,AL
Julie,Female,1998-04-23 00:00:00.000,"5:52 AM",73437,2.518,Alabama,AL
Kathy,Female,1987-05-08 00:00:00.000,"6:19 PM",86318,18.492,Alabama,AL
,Male,2016-05-24 00:00:00.000,"9:17 PM",76409,7.008,Alabama,AL
Chris,Male,2006-12-12 00:00:00.000,"1:57 AM",71642,1.496,Alabama,AL
Cheryl,Female,1994-08-16 00:00:00.000,"8:33 AM",67150,15.85,Alabama,AL
Gregory,Male,2009-05-15 00:00:00.000,"3:52 PM",142208,11.204,Alabama,AL
Wayne,Male,1992-01-30 00:00:00.000,"3:01 PM",81183,17.066,Alabama,AL
Beverly,Female,2005-11-30 00:00:00.000,"2:57 AM",107163,3.665,Alabama,AL
Willie,Male,2009-08-22 00:00:00.000,"1:03 PM",55038,19.691,Alabama,AL
Terry,,2016-07-15 00:00:00.000,"12:29 AM",140002,19.49,Alabama,AL
Scott,Male,2012-11-17 00:00:00.000,"2:47 PM",146812,1.965,Alabama,AL
Annie,Female,1994-12-19 00:00:00.000,"6:19 AM",40119,4.338,Alabama,AL
,Male,1995-02-21 00:00:00.000,"12:26 AM",136602,10.429,Alabama,AL
Ruth,Female,2000-10-24 00:00:00.000,"4:13 AM",69579,18.029,Alabama,AL
Deborah,,1983-02-03 00:00:00.000,"11:38 PM",101457,6.662,Alabama,AL
Patricia,Female,2015-01-09 00:00:00.000,"4:16 AM",121232,16.624,Alabama,AL
Albert,Male,2007-09-30 00:00:00.000,"5:34 PM",102626,15.843,Alabama,AL
Charles,,1987-03-01 00:00:00.000,"1:00 PM",137171,5.574,Alabama,AL
Tina,Female,2005-01-17 00:00:00.000,"9:11 AM",88276,14.248,Alabama,AL
Jeremy,Male,2001-08-09 00:00:00.000,"3:56 AM",43354,13.946,Alabama,AL
Craig,Male,1996-04-14 00:00:00.000,"9:17 AM",125556,7.996,Alabama,AL
Jose,Male,2002-07-11 00:00:00.000,"9:15 AM",59862,3.269,Alabama,AL
Lawrence,Male,2005-05-13 00:00:00.000,"1:25 AM",74640,18.641,Alabama,AL
Helen,Female,1997-10-31 00:00:00.000,"2:43 AM",52875,4.188,Alabama,AL
Walter,Male,2007-08-04 00:00:00.000,"1:59 PM",58789,5.461,Alabama,AL
Amy,Female,2002-06-19 00:00:00.000,"3:06 AM",122897,8.222,Alabama,AL
Janice,Female,1997-06-28 00:00:00.000,"1:48 PM",136032,10.696,Alabama,AL
Stephen,Male,2015-05-09 00:00:00.000,"7:07 PM",141958,9.078,Alabama,AL
Ryan,Male,1993-07-20 00:00:00.000,"10:18 PM",139917,11.466,Alabama,AL
Sharon,Female,2002-03-12 00:00:00.000,"6:32 AM",147635,14.693,Alabama,AL
Joshua,Male,1984-07-10 00:00:00.000,"7:22 PM",68230,8.047,Alabama,AL
Clarence,Male,1992-08-20 00:00:00.000,"8:23 PM",124365,8.457,Alabama,AL
Jonathan,Male,2002-08-15 00:00:00.000,"12:01 AM",104749,11.364,Alabama,AL
Stephanie,Female,1992-11-26 00:00:00.000,"12:54 AM",122121,7.937,Alabama,AL
Kathy,Female,1996-10-25 00:00:00.000,"12:59 PM",143541,8.461,Alabama,AL
Albert,Male,2008-08-14 00:00:00.000,"5:43 PM",137840,9.705,Alabama,AL
Michael,Male,2011-05-22 00:00:00.000,"10:42 AM",73354,18.357,Alabama,AL
Richard,Male,1997-07-04 00:00:00.000,"11:47 AM",47647,18.787,Alabama,AL
Amy,Female,2008-03-30 00:00:00.000,"10:54 PM",106249,15.967,Alabama,AL
,Female,2013-04-27 00:00:00.000,"6:40 AM",93847,1.085,Alabama,AL
Beverly,,1995-05-03 00:00:00.000,"5:49 AM",104815,3.38,Alabama,AL
,Female,1992-04-26 00:00:00.000,"8:01 PM",115436,3.099,Alabama,AL
Joe,Male,2000-04-14 00:00:00.000,"3:14 PM",50645,11.119,Alabama,AL
Ashley,Female,1997-08-15 00:00:00.000,"9:48 PM",142415,1.985,Alabama,AL
Howard,Male,2012-04-09 00:00:00.000,"6:36 AM",37984,2.021,Alabama,AL
Cheryl,Female,2014-12-03 00:00:00.000,"9:27 AM",71751,15.918,Alabama,AL
Robert,Male,2007-03-11 00:00:00.000,"11:20 AM",135882,19.944,Alabama,AL
Sharon,Female,2011-07-01 00:00:00.000,"9:50 AM",46007,19.731,Alabama,AL
Judith,Female,2007-11-23 00:00:00.000,"1:22 PM",117055,7.461,Alabama,AL
Nicholas,,1989-09-09 00:00:00.000,"7:12 PM",58478,6.525,Alabama,AL
Jerry,Male,1995-01-30 00:00:00.000,"7:51 PM",121357,18.845,Alabama,AL
Craig,Male,2005-11-01 00:00:00.000,"11:31 PM",44857,13.266,Alabama,AL
Barbara,Female,2002-03-21 00:00:00.000,"8:02 AM",47322,7.25,Alabama,AL
Eugene,Male,1984-05-24 00:00:00.000,"10:54 AM",81077,2.117,Alabama,AL
Johnny,Male,2016-02-26 00:00:00.000,"7:39 PM",76394,5.437,Alabama,AL
Benjamin,Male,2013-05-05 00:00:00.000,"3:28 PM",114356,7.123,Alabama,AL
Diana,Female,1994-06-13 00:00:00.000,"4:21 PM",41831,4.548,Alabama,AL
Barbara,,1980-12-10 00:00:00.000,"11:04 PM",90187,14.764,Alabama,AL
Christine,Female,2003-02-01 00:00:00.000,"1:11 PM",72613,11.126,Alabama,AL
Sean,Male,2013-02-11 00:00:00.000,"7:07 PM",42748,9.765,Alabama,AL
Sarah,Female,1980-11-03 00:00:00.000,"2:47 PM",37259,1.763,Alabama,AL
Roger,Male,2015-08-03 00:00:00.000,"4:56 PM",125033,4.887,Alabama,AL
,Female,2014-06-24 00:00:00.000,"10:05 AM",38275,10.494,Alabama,AL
,Male,1980-04-20 00:00:00.000,"1:17 PM",71520,13.248,Alabama,AL
Donald,Male,1995-07-14 00:00:00.000,"7:51 AM",106472,6.499,Alabama,AL
Clarence,Male,2015-11-03 00:00:00.000,"12:11 AM",103684,18.654,Alabama,AL
Scott,Male,1996-11-23 00:00:00.000,"7:36 PM",96111,15.592,Alabama,AL
Ann,Female,1984-11-04 00:00:00.000,"12:17 PM",90719,6.22,Alabama,AL
Frank,Male,2003-04-27 00:00:00.000,"12:04 PM",140303,17.07,Alabama,AL
Joe,Male,1983-07-04 00:00:00.000,"7:32 AM",62161,8.13,Alabama,AL
Wanda,Female,1993-04-06 00:00:00.000,"3:11 AM",78883,19.695,Alabama,AL
Jimmy,Male,2013-11-19 00:00:00.000,"7:29 PM",63549,19.624,Alabama,AL
Amy,,1984-12-25 00:00:00.000,"10:52 AM",63888,18.115,Alabama,AL
Larry,Male,1999-01-08 00:00:00.000,"2:05 AM",97370,10.458,Alabama,AL
Gloria,Female,1992-04-12 00:00:00.000,"8:26 PM",66224,15.979,Alabama,AL
Ruth,Female,1996-12-12 00:00:00.000,"10:07 AM",97915,3.997,Alabama,AL
Diana,Female,1995-01-19 00:00:00.000,"12:37 AM",86883,18.003,Alabama,AL
Raymond,Male,2009-02-16 00:00:00.000,"10:38 PM",37812,3.178,Alabama,AL
Peter,Male,2003-02-22 00:00:00.000,"9:09 AM",56580,8.411,Alabama,AL
,,1981-09-25 00:00:00.000,"9:59 AM",83895,17.971,Alabama,AL
Catherine,Female,2013-08-31 00:00:00.000,"7:24 PM",58047,14.858,Alabama,AL
Diane,Female,1982-07-05 00:00:00.000,"4:56 PM",124889,15.026,Alabama,AL
Peter,,2014-10-13 00:00:00.000,"9:33 PM",118840,14.509,Alabama,AL
Steve,Male,1995-08-22 00:00:00.000,"6:58 AM",67780,9.54,Alabama,AL
Barbara,Female,2004-03-22 00:00:00.000,"8:11 AM",144677,8.696,Alabama,AL
Helen,,1993-12-02 00:00:00.000,"1:42 PM",45724,1.022,Alabama,AL
Jimmy,,1983-08-26 00:00:00.000,"2:48 AM",86676,7.175,Alabama,AL
Christopher,Male,2014-04-23 00:00:00.000,"7:52 AM",82401,7.252,Alabama,AL
Kathleen,Female,2014-06-13 00:00:00.000,"9:16 AM",35575,14.595,Alabama,AL
Virginia,Female,2010-05-02 00:00:00.000,"9:10 PM",123649,10.154,Alabama,AL
Lisa,Female,2005-02-26 00:00:00.000,"6:33 PM",38078,10.28,Alabama,AL
Earl,Male,2014-02-11 00:00:00.000,"9:03 PM",52620,13.773,Alabama,AL
Gerald,,1992-01-08 00:00:00.000,"3:50 PM",133366,12.292,Alabama,AL
Louise,Female,1981-09-18 00:00:00.000,"5:47 AM",91462,8.205,Alabama,AL
Clarence,Male,1982-08-26 00:00:00.000,"9:47 AM",146589,4.905,Alabama,AL
Cynthia,Female,1991-09-14 00:00:00.000,"1:08 PM",51633,13.472,Alabama,AL
Adam,Male,2010-10-08 00:00:00.000,"9:53 PM",45181,3.491,Alabama,AL
Justin,Male,1999-09-06 00:00:00.000,"10:30 AM",62454,3.459,Alabama,AL
,Female,2009-12-02 00:00:00.000,"3:30 AM",84746,4.82,Alabama,AL
Ruby,Female,1999-05-01 00:00:00.000,"3:36 AM",147362,7.851,Alabama,AL
Amanda,Female,2004-08-01 00:00:00.000,"1:32 PM",80803,14.077,Alabama,AL
Anna,Female,2008-04-15 00:00:00.000,"2:34 PM",117293,2.366,Alabama,AL
Roger,Male,2010-07-03 00:00:00.000,"5:11 PM",105689,13.32,Alabama,AL
Julie,,1999-02-04 00:00:00.000,"5:35 PM",93302,9.048,Alabama,AL
Joseph,Male,1992-09-10 00:00:00.000,"6:50 PM",102555,3.672,Alabama,AL
Evelyn,Female,1998-09-22 00:00:00.000,"7:55 PM",51525,10.366,Alabama,AL
Janice,Female,1984-01-02 00:00:00.000,"9:06 PM",41190,3.311,Alabama,AL
Sara,Female,1980-02-25 00:00:00.000,"10:50 PM",75484,3.186,Alabama,AL
Gregory,Male,1984-06-18 00:00:00.000,"3:46 AM",82726,16.304,Alabama,AL
Philip,Male,1985-07-18 00:00:00.000,"6:36 AM",122319,19.122,Alabama,AL
Barbara,Female,1991-09-02 00:00:00.000,"3:41 PM",127297,11.905,Alabama,AL
Amanda,Female,2002-06-07 00:00:00.000,"7:46 AM",109290,13.853,Alabama,AL
Phyllis,,1985-10-25 00:00:00.000,"7:11 AM",99150,6.007,Alabama,AL
Anne,Female,1996-10-26 00:00:00.000,"8:09 PM",71930,18.451,Alabama,AL
Arthur,Male,2014-12-16 00:00:00.000,"4:56 PM",66819,6.639,Alabama,AL
Jane,Female,1994-06-01 00:00:00.000,"8:39 AM",42424,18.115,Alabama,AL
Linda,Female,1985-08-18 00:00:00.000,"4:34 AM",51431,13.295,Alabama,AL
Ashley,Female,1999-11-17 00:00:00.000,"9:18 PM",120675,6.51,Alabama,AL
Shawn,Male,2009-12-03 00:00:00.000,"10:24 AM",96610,2.097,Alabama,AL
Kathleen,Female,1996-09-20 00:00:00.000,"3:45 PM",71430,8.572,Alabama,AL
Sara,,1983-10-07 00:00:00.000,"1:35 PM",87713,18.863,Alabama,AL
Randy,Male,2002-05-02 00:00:00.000,"7:39 PM",86723,14.842,Alabama,AL
Andrew,Male,1985-03-29 00:00:00.000,"6:57 PM",43414,7.563,Alabama,AL
Marilyn,Female,2006-08-09 00:00:00.000,"11:24 AM",87145,17.33,Alabama,AL
Johnny,Male,1995-01-08 00:00:00.000,"1:35 PM",91124,12.986,Alabama,AL
,Female,1980-04-01 00:00:00.000,"8:04 PM",48141,12.605,Alabama,AL
Susan,Female,1986-04-18 00:00:00.000,"9:31 AM",90829,19.142,Alabama,AL
Ruby,Female,1980-07-07 00:00:00.000,"3:42 AM",101262,6.773,Alabama,AL
Kelly,Female,1996-08-16 00:00:00.000,"3:09 AM",41427,1.431,Alabama,AL
Jonathan,Male,1995-04-06 00:00:00.000,"10:38 PM",56993,18.623,Alabama,AL
Raymond,Male,1996-01-13 00:00:00.000,"4:14 PM",114244,16.69,Alabama,AL
Kimberly,Female,1981-12-30 00:00:00.000,"4:51 AM",81800,5.435,Alabama,AL
,Female,2009-01-13 00:00:00.000,"1:01 PM",118736,7.421,Alabama,AL
John,Male,1995-01-22 00:00:00.000,"12:17 AM",66077,5.809,Alabama,AL
Michael,Male,1993-07-30 00:00:00.000,"5:35 PM",35013,14.879,Alabama,AL
Jerry,Male,2003-05-04 00:00:00.000,"4:29 AM",98393,11.393,Alabama,AL
Amanda,Female,1982-03-17 00:00:00.000,"11:46 PM",107111,1.438,Alabama,AL
Harold,Male,2010-10-18 00:00:00.000,"8:45 PM",65673,1.187,Alabama,AL
Harry,Male,1985-01-27 00:00:00.000,"8:18 PM",65482,18.089,Alabama,AL
Ernest,Male,1990-01-28 00:00:00.000,"12:08 AM",81919,15.118,Alabama,AL
Harry,Male,1982-11-19 00:00:00.000,"11:25 AM",59277,10.2,Alabama,AL
Diane,Female,1988-02-02 00:00:00.000,"6:14 PM",49501,13.506,Alabama,AL
Jack,Male,2012-05-30 00:00:00.000,"3:17 AM",70367,18.266,Alabama,AL
Shirley,Female,1988-04-16 00:00:00.000,"11:09 AM",132156,2.754,Alabama,AL
Rose,Female,2004-10-30 00:00:00.000,"4:34 PM",56961,7.585,Alabama,AL
Cheryl,Female,1982-07-23 00:00:00.000,"6:28 AM",98841,8.945,Alabama,AL
Cynthia,Female,1980-05-23 00:00:00.000,"3:19 AM",78226,2.419,Alabama,AL
Sandra,Female,1995-04-24 00:00:00.000,"7:14 PM",116931,9.657,Alabama,AL
Andrea,Female,1994-10-30 00:00:00.000,"11:23 AM",87575,13.346,Alabama,AL
Rachel,Female,1988-04-22 00:00:00.000,"12:01 PM",110924,7.808,Alabama,AL
Justin,Male,1981-05-24 00:00:00.000,"11:15 PM",78351,15.221,Alabama,AL
Marie,Female,2000-11-23 00:00:00.000,"5:06 AM",125574,4.644,Alabama,AL
Louis,Male,2011-04-15 00:00:00.000,"5:02 AM",95198,2.075,Alabama,AL
Nancy,Female,1985-05-07 00:00:00.000,"10:20 PM",121006,3.512,Alabama,AL
Mark,Male,1984-10-03 00:00:00.000,"5:31 AM",95728,6.752,Alabama,AL
Teresa,Female,1987-06-24 00:00:00.000,"7:37 PM",69740,8.294,Alabama,AL
Frances,Female,2001-07-21 00:00:00.000,"2:34 AM",91996,11.506,Alabama,AL
,Female,1990-10-11 00:00:00.000,"10:57 PM",98385,10.925,Alabama,AL
Barbara,,1994-12-20 00:00:00.000,"10:09 AM",90556,15.749,Alabama,AL
Christine,,1980-06-15 00:00:00.000,"6:00 PM",50366,9.862,Alabama,AL
Bobby,,2003-07-21 00:00:00.000,"3:50 PM",84232,15.704,Alabama,AL
Carl,,1991-10-26 00:00:00.000,"8:11 AM",100888,12.49,Alabama,AL
Bruce,Male,2013-03-15 00:00:00.000,"11:13 PM",141335,15.427,Alabama,AL
Rose,Female,1982-05-20 00:00:00.000,"9:14 AM",97691,2.142,Alabama,AL
Mildred,Female,1981-02-21 00:00:00.000,"3:30 AM",47266,10.256,Alabama,AL
,Male,1983-10-13 00:00:00.000,"11:59 PM",139754,12.74,Alabama,AL
,Female,1993-10-24 00:00:00.000,"5:17 PM",116236,17.274,Alabama,AL
Todd,Male,2010-02-16 00:00:00.000,"11:29 AM",103405,15.91,Alabama,AL
Alan,Male,2012-02-17 00:00:00.000,"12:26 AM",41453,10.084,Alabama,AL
Elizabeth,,1981-02-16 00:00:00.000,"3:58 AM",52730,12.525,Alabama,AL
Julie,,2000-10-21 00:00:00.000,"1:15 AM",60361,7.099,Alabama,AL
Teresa,,1992-01-03 00:00:00.000,"3:47 PM",63103,11.378,Alabama,AL
Eric,Male,2004-11-12 00:00:00.000,"9:16 PM",65168,11.513,Alabama,AL
Edward,Male,2001-08-30 00:00:00.000,"1:24 AM",73105,6.083,Alabama,AL
Kimberly,Female,1986-12-06 00:00:00.000,"2:23 PM",37916,12.929,Alabama,AL
Kathy,Female,2001-01-14 00:00:00.000,"5:11 AM",45682,1.451,Alabama,AL
